Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QC","Crops","231","United States of America","5510","Production","15","Wheat","1994","1994","tonnes","63168000","","Official data"
"QC","Crops","231","United States of America","5510","Production","15","Wheat","1995","1995","tonnes","59404000","","Official data"
"QC","Crops","231","United States of America","5510","Production","15","Wheat","1996","1996","tonnes","61982000","","Official data"
"QC","Crops","231","United States of America","5510","Production","15","Wheat","1997","1997","tonnes","67536000","","Official data"
"QC","Crops","231","United States of America","5510","Production","15","Wheat","1998","1998","tonnes","69327000","","Official data"
"QC","Crops","231","United States of America","5510","Production","15","Wheat","1999","1999","tonnes","62567284","","Official data"
"QC","Crops","231","United States of America","5510","Production","15","Wheat","2000","2000","tonnes","60639376","","Official data"
"QC","Crops","231","United States of America","5510","Production","15","Wheat","2001","2001","tonnes","52999932","","Official data"
"QC","Crops","231","United States of America","5510","Production","15","Wheat","2002","2002","tonnes","43703968","","Official data"
"QC","Crops","231","United States of America","5510","Production","15","Wheat","2003","2003","tonnes","63803256","","Official data"
"QC","Crops","231","United States of America","5510","Production","15","Wheat","2004","2004","tonnes","58697040","","Official data"
"QC","Crops","231","United States of America","5510","Production","15","Wheat","2005","2005","tonnes","57241992","","Official data"
"QC","Crops","231","United States of America","5510","Production","15","Wheat","2006","2006","tonnes","49216040","","Official data"
"QC","Crops","231","United States of America","5510","Production","15","Wheat","2007","2007","tonnes","55820360","","Official data"
"QC","Crops","231","United States of America","5510","Production","15","Wheat","2008","2008","tonnes","68016096","","Official data"
"QC","Crops","231","United States of America","5510","Production","15","Wheat","2009","2009","tonnes","60365728","","Official data"
"QC","Crops","231","United States of America","5510","Production","15","Wheat","2010","2010","tonnes","60062408","","Official data"
"QC","Crops","231","United States of America","5510","Production","15","Wheat","2011","2011","tonnes","54418808","","Official data"
"QC","Crops","231","United States of America","5510","Production","15","Wheat","2012","2012","tonnes","61677384","","Official data"
"QC","Crops","231","United States of America","5510","Production","15","Wheat","2013","2013","tonnes","58104610","","Official data"
"QC","Crops","231","United States of America","5510","Production","15","Wheat","2014","2014","tonnes","55147120","","Official data"
"QC","Crops","231","United States of America","5510","Production","15","Wheat","2015","2015","tonnes","55839540","","Official data"
"QC","Crops","231","United States of America","5510","Production","15","Wheat","2016","2016","tonnes","62831507","","Official data"
"QC","Crops","231","United States of America","5510","Production","15","Wheat","2017","2017","tonnes","47379810","","Official data"
"QC","Crops","231","United States of America","5510","Production","15","Wheat","2018","2018","tonnes","51286540","","Official data"
